,3are244vl_lc_opnt,3are244vl_lc_obk,are049md,3gct131vv_lc_opnt,3are033vl_lc_spnt,are044md,vvp009mp,sec004mp,rcv018md,3rcp003rs_p_pack,vvp014mp,rpa236ks,vvp011mp,3asg017vd_p_pack,3rcp002vp_lc_obk,3asg015vd_lc_obk,3rra025vp_control,are010mn,3are242vl_lc_spnt,3are243vl_p_pack,3are033vl_lc_obk,sap007sp,3ety502mp,3are244vl_lc_spnt,3rcp024mp_a_pnt,3rra024vp,3rra025vp,ety103mp,are020mn,3are032vl_lc_opnt,rcp039mp,3rcp037mp,3gct132vv_lc_opnt,ety104mp,3rcp002vp_lc_opnt,vvp008mp,asg403ks,sar003sp,rpn407km,ety013ks,3asg015vd_lc_opnt,3rcp001vp_lc_obk,3asg016vd_p_pack,3rcp007mn,vvp001md,3rra024vp_p_pack,3asg012vd_p_pack,3rcp004rs_c_c1,3rcp006rs_c_c5,3are031vl_lc_obk,rcv502ks,rcv017mp,3asg012vd_lc_opnt,3gct131vv_c_c7,3rcp039mp,3rcv046vp_lc_obk,3rcp001vp_p_pack,3are031vl_lc_opnt,3rcp004rs_c_c2,asg003km,3rcp004rs_p_pack,are059mn,3rcv046vp_p_pack,3are243vl_lc_sbk,3are242vl_lc_sbk,8ety501mp,3are031vl_p_pack,rpb309ks,sec003mp,rcv005md,are057mn,3rra025vp_p_pack,krt009ma,3are244vl_lc_sbk,rri014ks,asg011km,3ric200km,are058mn,3asg017vd_lc_opnt,vvp010mp,3gct132vv_lc_obk,rcv004mp,3rcp001rs_p_pack,rpn401km,sap001mp,3gct133vv_c_c7,3rcv013vp_lc_opnt,3rcp002rs_c_c1,3rcp003rs_c_c2,krt003ma,3rcp002vp_c_c7,krt002ma,rpa309ks,3ric203km,asg013km,3asg013vd_lc_obk,3rcv013vp_p_pack,3gct133vv_lc_obk,sar003sp.1,3rcv046vp_lc_opnt,3rcp001vp_lc_opnt,3are243vl_lc_obk,are055mn,3are032vl_p_pack,3gct132vv_c_c7,3gct133vv_lc_spnt,vvp002md,are047md,are030mn,3gct131vv_c_c8,3rcp002rs_c_c2,3gct131vv_lc_spnt,rcp008mn,3rcv013vp_lc_sbk,3rcp029mt,ety101mp,3asg012vd_lc_obk,3rcp002rs_p_pack,3rcp006rs_p_pack,3asg013vd_p_pack,3rcp006rs_c_c2,vvp003md,3rcp002vp_c_c8,3are242vl_lc_obk,3rcp006rs_c_c4,ety102mp,rpn403km,3rcp002vp_lc_spnt,are401km,rpn409km,3rcp005rs_c_c4,3rcv046vp_c_c8,are402km,are056mn,3are033vl_lc_opnt,3are244vl_p_pack,rri013ks,3asg014vd_lc_obk,3asg015vd_p_pack,3rcp003rs_c_c1,are045md,3rcp005rs_c_c2,are050md,3rcp006rs_c_c1,3rcp028mt,asg012km,3asg014vd_p_pack,are043md,asg401ks,krt008ma,are046md,3asg016vd_lc_obk,3ric100km,3ric103km,krt033ma,3are242vl_p_pack,rcp037mp,vvp013mp,are403km,rcp007mn,3rcv013vp_lc_obk,3are033vl_p_pack,3are242vl_lc_opnt,3gct133vv_lc_opnt,asg001km,rcp006mp,vvp007mp,3rcp001vp_c_c7,krt004ma,3asg016vd_lc_opnt,3are032vl_lc_obk,3rcp001rs_c_c2,3gct132vv_c_c8,are053mn,3are032vl_lc_spnt,rcp011mn,asg402ks,3gct131vv_lc_obk,are060mn,3asg014vd_lc_opnt,asg002km,3gct131vv_p_pack,3gct133vv_p_pack,3rcv013vp_lc_spnt,rcv520ks,3asg013vd_lc_opnt,3are243vl_lc_opnt,3rcp001vp_lc_spnt,3are033vl_lc_sbk,are054mn,3rcv046vp_lc_spnt,3gct133vv_c_c8,lhb001mu,3are032vl_lc_sbk,krt026ma,3gct132vv_lc_spnt,3rcp001vp_c_c8,3rcp005rs_p_pack,3rcp005rs_c_c1,3are031vl_lc_sbk,lha001mu,3are243vl_lc_spnt,are052mn,krt034ma,are048md,krt007ma,3rcp005rs_c_c5,krt032ma,3rcp002vp_p_pack,3gct132vv_p_pack,3are031vl_lc_spnt,lgb001mu,3rcp001rs_c_c1,lgc001mu,3asg017vd_lc_obk
2030,0.0,0.0,0.0,0,0,0.0,3.5271,194.972,0.0,1086586880,3.52705,0,3.52705,12845316,30,100,30,1.77587,0,1087644164,0.0,0,101.098,0,0.0254772,30,30,101.098,-0.446527,0.0,6.31987,6.31987,25,101.098,30,3.5271,0,0,2244.45,0,10,28,12845316,-2.65429,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.31987,100.0,12845316,0.0,0,57.0024,1086586880,-0.446527,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.511713,262400,11000.0,-0.576,0,0.0,248.326,1.77587,11,3.80082,25,1.47393,1086590976,2230.74,0.840247,0,0.0,0,0,3700,0,3700,1,31.4825,50.0,100,262912,25,0,100.0,28,0.0,1.77587,1087644164,0,3.52726,49.2937,0.0,-0.511713,0,0,3.80116,-2.65411,2.5,248.452,100.963,100,1086590976,1086586880,1086587140,0,48.3907,0,0.0,0,100.963,6.53e-11,0,0.0,6.42e-11,0,0,0.0,-0.446527,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,247.811,50.0,12845316,0.0,0,10,0.0,100,248.336,31.4734,0.1,1087644164,6.31987,3.80082,0.0,-2.65429,0.0,1087644164,0.0,25,0.0,11.0048,3.80088,0,370000000.0,10,0.0,0,0,-0.446527,0,-2.65411,0,0,-0.511713,10,54.4284,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.511713,0,0,6606.31,-0.576,50,3.52726,0,1086586880,0,-0.576,6592.33,0,1.77587,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6599.43,0,6594.22,100
2040,0.0,0.0,0.0,0,0,0.0,3.51711,194.972,0.0,1086586880,3.51706,0,3.51706,12845316,30,100,30,1.78746,0,1087644164,0.0,0,101.098,0,0.0255268,30,30,101.098,-0.443658,0.0,6.28535,6.28535,25,101.098,30,3.51711,0,0,2109.89,0,10,28,12845316,-2.64019,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.28535,100.0,12845316,0.0,0,54.502,1086586880,-0.443658,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.507396,262400,11000.0,-0.576,0,0.0,248.211,1.78746,10,3.78756,25,1.47393,1086590976,2096.99,0.840365,0,0.0,0,0,3700,0,3700,1,31.242,50.0,100,262912,25,0,100.0,28,0.0,1.78746,1087644164,0,3.51725,49.3202,0.0,-0.507396,0,0,3.78787,-2.64007,2.5,248.331,100.963,100,1086590976,1086586880,1086587140,0,48.416,0,0.0,0,100.963,6.14e-11,0,0.0,6.03e-11,0,0,0.0,-0.443658,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,247.701,50.0,12845316,0.0,0,10,0.0,100,248.22,31.2329,0.1,1087644164,6.28535,3.78756,0.0,-2.64019,0.0,1087644164,0.0,25,0.0,11.0048,3.78762,0,370000000.0,10,0.0,0,0,-0.443658,0,-2.64007,0,0,-0.507396,10,54.5242,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.507396,0,0,6603.15,-0.576,50,3.51725,0,1086586880,0,-0.576,6602.61,0,1.78746,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6599.48,0,6612.11,100
2050,0.0,0.0,0.0,0,0,0.0,3.50786,194.972,0.0,1086586880,3.50782,0,3.50782,12845316,30,100,30,1.79915,0,1087644164,0.0,0,101.098,0,0.0255741,30,30,101.098,-0.442337,0.0,6.25076,6.25076,25,101.098,30,3.50786,0,0,1982.46,0,10,10,12845316,-2.62819,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.25076,100.0,12845316,0.0,0,54.5665,1086586880,-0.442337,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.504768,262400,11000.0,-0.576,0,0.0,248.079,1.79915,10,3.77532,25,1.47393,1086590976,1970.31,0.840484,0,0.0,0,0,3700,0,3700,1,31.015,50.0,100,262912,25,0,100.0,10,0.0,1.79915,1087644164,0,3.50799,49.2989,0.0,-0.504768,0,0,3.77561,-2.62807,2.5,248.195,100.963,100,1086590976,1086586880,1086587140,0,48.4065,0,0.0,0,100.963,5.76e-11,0,0.0,5.67e-11,0,0,0.0,-0.442337,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,247.569,50.0,12845316,0.0,0,10,0.0,100,248.088,31.0059,0.1,1087644164,6.25076,3.77532,0.0,-2.62819,0.0,1087644164,0.0,25,0.0,11.0048,3.77538,0,370000000.0,10,0.0,0,0,-0.442337,0,-2.62807,0,0,-0.504768,10,54.566,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.504768,0,0,6601.58,-0.576,50,3.50799,0,1086586880,0,-0.576,6587.79,0,1.79915,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6586.69,0,6609.15,100
2060,0.0,0.0,0.0,0,0,0.0,3.49935,194.972,0.0,1086586880,3.49931,0,3.49931,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.098,0,0.0256208,30,30,101.098,-0.441817,0.0,6.23437,6.23428,25,101.098,10,3.49935,0,0,1865.29,0,10,10,12845316,-2.61935,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.23428,100.0,12845316,0.0,0,54.5956,1086586880,-0.441817,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.503223,262400,11000.0,-0.576,0,0.0,247.949,1.8,10,3.7643,25,1.47393,1086590976,1853.84,0.840601,0,0.0,0,0,3700,0,3700,1,30.979,50.0,100,262912,25,0,100.0,10,0.0,1.8,1087644164,0,3.49939,49.2015,0.0,-0.503223,0,0,3.76446,-2.61935,2.5,248.044,100.963,100,1086590976,1086586880,1086587140,0,48.4151,0,0.0,0,100.963,5.42e-11,0,0.0,5.33e-11,0,0,0.0,-0.441817,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,247.372,50.0,12845316,0.0,0,10,0.0,100,247.958,30.9699,0.1,1087644164,6.23437,3.7643,0.0,-2.6193,0.0,1087644164,0.0,25,0.0,11.0048,3.76435,0,370000000.0,10,0.0,0,0,-0.441817,0,-2.61935,0,0,-0.503223,10,54.5921,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.503223,0,0,6595.17,-0.576,50,3.49939,0,1086586880,0,-0.576,6600.57,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6587.03,0,6596.5,100
2070,0.0,0.0,0.0,0,0,0.0,3.49106,194.972,0.0,1086586880,3.49102,0,3.49102,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.098,0,0.0256692,30,30,101.098,-0.441679,0.0,6.22506,6.22495,25,101.098,10,3.49107,0,0,1754.23,0,10,10,12845316,-2.61359,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.22495,100.0,12845316,0.0,0,54.6184,1086586880,-0.441679,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.502469,262400,11000.0,-0.576,0,0.0,247.806,1.8,10,3.7535,25,1.47393,1086590976,1743.45,0.840719,0,0.0,0,0,3700,0,3700,1,31.0241,50.0,100,262912,25,0,100.0,10,0.0,1.8,1087644164,0,3.4911,49.0406,0.0,-0.502469,0,0,3.75366,-2.61359,2.5,247.871,100.964,100,1086590976,1086586880,1086587140,0,48.4375,0,0.0,0,100.964,5.1e-11,0,0.0,5.02e-11,0,0,0.0,-0.441679,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,247.23,50.0,12845316,0.0,0,10,0.0,100,247.815,31.015,0.1,1087644164,6.22506,3.7535,0.0,-2.61365,0.0,1087644164,0.0,25,0.0,11.0048,3.75355,0,370000000.0,10,0.0,0,0,-0.441679,0,-2.61359,0,0,-0.502469,10,54.6153,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.502469,0,0,6612.49,-0.576,50,3.49111,0,1086586880,0,-0.576,6612.13,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6605.19,0,6587.34,100
2080,0.0,0.0,0.0,0,0,0.0,3.48284,194.972,0.0,1086586880,3.4828,0,3.4828,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.098,0,0.02572,30,30,101.098,-0.442184,0.0,6.21543,6.21543,25,101.098,10,3.48284,0,0,1648.99,0,10,10,12845316,-2.60443,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.21543,100.0,12845316,0.0,0,54.6402,1086586880,-0.442184,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.502503,262400,11000.0,-0.576,0,0.0,247.665,1.8,10,3.74268,25,1.47393,1086590976,1638.84,0.840838,0,0.0,0,0,3700,0,3700,1,31.0661,50.0,100,262912,25,0,100.0,10,0.0,1.8,1087644164,0,3.48296,48.8476,0.0,-0.502503,0,0,3.74295,-2.60433,2.5,247.718,100.964,100,1086590976,1086586880,1086587140,0,48.4135,0,0.0,0,100.964,4.8e-11,0,0.0,4.71e-11,0,0,0.0,-0.442184,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,247.089,50.0,12845316,0.0,0,10,0.0,100,247.674,31.0569,0.1,1087644164,6.21543,3.74268,0.0,-2.60443,0.0,1087644164,0.0,25,0.0,11.0048,3.74274,0,370000000.0,10,0.0,0,0,-0.442184,0,-2.60433,0,0,-0.502503,10,54.638,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.502503,0,0,6610.31,-0.576,50,3.48296,0,1086586880,0,-0.576,6594.58,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6605.61,0,6590.8,100
2090,0.0,0.0,0.0,0,0,0.0,3.47465,194.972,0.0,1086586880,3.47461,0,3.47461,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.098,0,0.0257694,30,30,101.098,-0.442556,0.0,6.20593,6.20593,25,101.098,10,3.47465,0,0,1551.24,0,10,10,12845316,-2.59444,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.20593,100.0,12845316,0.0,0,54.6622,1086586880,-0.442556,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.502444,262400,11000.0,-0.576,0,0.0,247.525,1.8,10,3.73214,25,1.47393,1086590976,1541.67,0.840955,0,0.0,0,0,3700,0,3700,1,31.1074,50.0,100,262912,25,0,100.0,10,0.0,1.8,1087644164,0,3.47478,48.6744,0.0,-0.502444,0,0,3.7324,-2.59433,2.5,247.57,100.964,100,1086590976,1086586880,1086587140,0,48.3528,0,0.0,0,100.964,4.51e-11,0,0.0,4.43e-11,0,0,0.0,-0.442556,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,246.948,50.0,12845316,0.0,0,10,0.0,100,247.534,31.0982,0.1,1087644164,6.20593,3.73214,0.0,-2.59444,0.0,1087644164,0.0,25,0.0,11.0048,3.73219,0,370000000.0,10,0.0,0,0,-0.442556,0,-2.59433,0,0,-0.502444,10,54.6606,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.502444,0,0,6605.59,-0.576,50,3.47478,0,1086586880,0,-0.576,6606.17,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6605.16,0,6603.28,100
2100,0.0,0.0,0.0,0,0,0.0,3.46456,194.972,0.0,1086586880,3.46452,0,3.46452,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.098,0,0.0258177,30,30,101.098,-0.441634,0.0,6.19642,6.19642,26,101.098,10,3.46456,0,0,1459.49,0,10,10,12845316,-2.58426,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.19642,100.0,12845316,0.0,0,54.6848,1086586880,-0.441634,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.501248,262400,11000.0,-0.576,0,0.0,247.384,1.8,10,3.72177,26,1.47393,1086590976,1450.47,0.841073,0,0.0,0,0,3700,0,3700,1,31.1486,50.0,100,262912,26,0,100.0,10,0.0,1.8,1087644164,0,3.46471,49.4713,0.0,-0.501248,0,0,3.72203,-2.58416,2.5,247.423,100.964,100,1086590976,1086586880,1086587140,0,49.2169,0,0.0,0,100.964,4.24e-11,0,0.0,4.17e-11,0,0,0.0,-0.441634,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,246.807,50.0,12845316,0.0,0,10,0.0,100,247.393,31.1395,0.1,1087644164,6.19642,3.72177,0.0,-2.58426,0.0,1087644164,0.0,26,0.0,11.0048,3.72183,0,370000000.0,10,0.0,0,0,-0.441634,0,-2.58416,0,0,-0.501248,10,54.6834,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.501248,0,0,6608.76,-0.576,50,3.46471,0,1086586880,0,-0.576,6591.43,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6605.91,0,6605.16,100
2110,0.0,0.0,0.0,0,0,0.0,3.4555,194.972,0.0,1086586880,3.45546,0,3.45546,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.098,0,0.0258641,30,30,101.098,-0.439795,0.0,6.18686,6.18676,26,101.098,10,3.4555,0,0,1373.39,0,10,10,12845316,-2.57412,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.18676,100.0,12845316,0.0,0,54.7089,1086586880,-0.439795,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.499283,262400,11000.0,-0.576,0,0.0,247.24,1.8,10,3.71169,26,1.47393,1086590976,1364.89,0.841191,0,0.0,0,0,3700,0,3700,1,31.1916,50.0,100,262912,26,0,100.0,10,0.0,1.8,1087644164,0,3.45555,49.4329,0.0,-0.499283,0,0,3.71184,-2.57412,2.5,247.275,100.964,100,1086590976,1086586880,1086587140,0,49.1886,0,0.0,0,100.964,3.99e-11,0,0.0,3.93e-11,0,0,0.0,-0.439795,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,246.663,50.0,12845316,0.0,0,10,0.0,100,247.249,31.1825,0.1,1087644164,6.18686,3.71169,0.0,-2.57422,0.0,1087644164,0.0,26,0.0,11.0048,3.71174,0,370000000.0,10,0.0,0,0,-0.439795,0,-2.57412,0,0,-0.499283,10,54.7077,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.499283,0,0,6589.48,-0.576,50,3.45555,0,1086586880,0,-0.576,6587.18,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6612.27,0,6595.75,100
2120,0.0,0.0,0.0,0,0,0.0,3.44595,194.972,0.0,1086586880,3.44588,0,3.44588,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.099,0,0.0259095,30,30,101.099,-0.439137,0.0,6.17727,6.17717,27,101.099,10,3.44595,0,0,1292.59,0,10,10,12845316,-2.56411,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.17717,100.0,12845316,0.0,0,54.7332,1086586880,-0.439137,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.498513,262400,11000.0,-0.576,0,0.0,247.097,1.8,10,3.70184,27,1.47393,1086590976,1284.58,0.841309,0,0.0,0,0,3700,0,3700,1,31.2342,50.0,100,262912,27,0,100.0,10,0.0,1.8,1087644164,0,3.44601,49.6421,0.0,-0.498513,0,0,3.70199,-2.56411,2.5,247.129,100.964,100,1086590976,1086586880,1086587140,0,49.4652,0,0.0,0,100.964,3.76e-11,0,0.0,3.7e-11,0,0,0.0,-0.439137,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,246.519,50.0,12845316,0.0,0,10,0.0,100,247.106,31.225,0.1,1087644164,6.17727,3.70184,0.0,-2.56421,0.0,1087644164,0.0,27,0.0,11.0048,3.70189,0,370000000.0,10,0.0,0,0,-0.439137,0,-2.56411,0,0,-0.498513,10,54.732,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.498513,0,0,6601.6,-0.576,50,3.44602,0,1086586880,0,-0.576,6590.88,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6593.81,0,6604.49,100
2130,0.0,0.0,0.0,0,0,0.0,3.4354,194.972,0.0,1086586880,3.43535,0,3.43535,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.099,0,0.0259555,30,30,101.099,-0.436892,0.0,6.16762,6.16752,27,101.099,10,3.4354,0,0,1216.77,0,10,10,12845316,-2.55423,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.16752,100.0,12845316,0.0,0,54.758,1086586880,-0.436892,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.496189,262400,11000.0,-0.576,0,0.0,246.951,1.8,10,3.69216,27,1.47393,1086590976,1209.21,0.841427,0,0.0,0,0,3700,0,3700,1,31.2788,50.0,100,262912,27,0,100.0,10,0.0,1.8,1087644164,0,3.43544,50.2294,0.0,-0.496189,0,0,3.6923,-2.55423,2.5,246.983,101.1,100,1086590976,1086586880,1086587140,0,50.0019,0,0.0,0,101.1,3.54e-11,0,0.0,3.48e-11,0,0,0.0,-0.436892,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,246.374,50.0,12845316,0.0,0,10,0.0,100,246.96,31.2696,0.1,1087644164,6.16762,3.69216,0.0,-2.55433,0.0,1087644164,0.0,27,0.0,11.0048,3.6922,0,370000000.0,10,0.0,0,0,-0.436892,0,-2.55423,0,0,-0.496189,10,54.7568,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.496189,0,0,6590.0,-0.576,50,3.43544,0,1086586880,0,-0.576,6587.43,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6609.27,0,6601.01,100
2140,0.0,0.0,0.0,0,0,0.0,3.42601,194.972,0.0,1086586880,3.42596,0,3.42596,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.099,0,0.0260036,30,30,101.099,-0.436167,0.0,6.15793,6.15783,27,101.099,10,3.42601,0,0,1145.61,0,10,10,12845316,-2.54444,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.15783,100.0,12845316,0.0,0,54.7834,1086586880,-0.436167,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.495387,262400,11000.0,-0.576,0,0.0,246.801,1.8,10,3.68258,27,1.47393,1086590976,1138.48,0.841545,0,0.0,0,0,3700,0,3700,1,31.3268,50.0,100,262912,27,0,100.0,10,0.0,1.8,1087644164,0,3.42606,50.1259,0.0,-0.495387,0,0,3.68272,-2.54444,2.5,246.836,100.964,100,1086590976,1086586880,1086587140,0,49.8994,0,0.0,0,100.964,3.33e-11,0,0.0,3.28e-11,0,0,0.0,-0.436167,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,246.226,50.0,12845316,0.0,0,10,0.0,100,246.811,31.3176,0.1,1087644164,6.15793,3.68258,0.0,-2.54453,0.0,1087644164,0.0,27,0.0,11.0048,3.68263,0,370000000.0,10,0.0,0,0,-0.436167,0,-2.54444,0,0,-0.495387,10,54.7822,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.495387,0,0,6591.61,-0.576,50,3.42606,0,1086586880,0,-0.576,6602.46,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6599.76,0,6590.61,100
2150,0.0,0.0,0.0,0,0,0.0,3.41669,194.972,0.0,1086586880,3.41664,0,3.41664,12845316,10,100,30,1.8,0,1087644164,0.0,0,101.099,0,0.0260545,30,30,101.099,-0.436448,0.0,6.14814,6.14814,27,101.099,10,3.41669,0,0,1078.17,0,10,10,12845316,-2.5346,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.14814,100.0,12845316,0.0,0,54.8086,1086586880,-0.436448,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.495593,262400,11000.0,-0.576,0,0.0,246.653,1.8,10,3.67298,27,1.47393,1086590976,1071.45,0.841664,0,0.0,0,0,3700,0,3700,1,31.3738,50.0,100,262912,27,0,100.0,10,0.0,1.8,1087644164,0,3.41682,50.02,0.0,-0.495593,0,0,3.67322,-2.5345,2.5,246.688,100.964,100,1086590976,1086586880,1086587140,0,49.7933,0,0.0,0,100.964,3.13e-11,0,0.0,3.08e-11,0,0,0.0,-0.436448,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,246.077,50.0,12845316,0.0,0,10,0.0,100,246.662,31.3646,0.1,1087644164,6.14814,3.67298,0.0,-2.5346,0.0,1087644164,0.0,27,0.0,11.0048,3.67303,0,370000000.0,10,0.0,0,0,-0.436448,0,-2.5345,0,0,-0.495593,10,54.8073,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.495593,0,0,6598.4,-0.576,50,3.41683,0,1086586880,0,-0.576,6607.88,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6589.68,0,6612.23,100
2160,0.0,0.0,0.0,0,0,0.0,3.40757,194.972,0.0,1086586880,3.40753,0,3.40753,12845316,5,100,30,1.8,0,1087644164,0.0,0,101.099,0,0.0261044,30,30,101.099,-0.436895,0.0,6.14208,6.14208,27,101.099,5,3.40757,0,0,1015.53,0,10,0,12845316,-2.52725,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.14208,100.0,1086587140,0.0,0,54.8332,1086586880,-0.436895,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.495944,262400,11000.0,-0.576,0,0.0,246.504,1.8,10,3.66353,27,1.47393,1086590976,1009.19,0.841781,0,0.0,0,0,3700,0,3700,1,31.4507,50.0,100,262912,27,0,100.0,0,0.0,1.8,1087644164,0,3.4077,49.9032,0.0,-0.495944,0,0,3.66376,-2.52714,2.5,246.54,100.964,100,1086590976,1086586880,1086587140,0,49.6784,0,0.0,0,100.964,2.95e-11,0,0.0,2.9e-11,0,0,0.0,-0.436895,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,245.912,50.0,12845316,0.0,0,10,0.0,100,246.514,31.4415,0.1,1087644164,6.14208,3.66353,0.0,-2.52725,0.0,1087644164,0.0,27,0.0,11.0048,3.66357,0,370000000.0,10,0.0,0,0,-0.436895,0,-2.52714,0,0,-0.495944,10,54.8319,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.495944,0,0,6604.94,-0.576,50,3.4077,0,1086586880,0,-0.576,6601.0,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6602.47,0,6594.52,100
2170,0.0,0.0,0.0,0,0,0.0,3.39854,194.972,0.0,1086586880,3.3985,0,3.3985,12845316,5,100,30,1.8,0,1087644164,0.0,0,101.099,0,0.0261533,30,30,101.099,-0.437201,0.0,6.14082,6.14082,27,101.099,5,3.39855,0,0,956.755,0,10,0,12845316,-2.53001,0.0,262400,1086587140,0,0,0.0,1,17.2162,0,0,6.14082,100.0,1086587140,0.0,0,54.8575,1086586880,-0.437201,271104,-0.576,-0.576,100,1087644164,1,189.731,0.0,-0.496163,262400,11000.0,-0.576,0,0.0,246.354,1.8,10,3.65409,27,1.47393,1086590976,950.77,0.841899,0,0.0,0,0,3700,0,3700,1,31.5816,50.0,100,262912,27,0,100.0,0,0.0,1.8,1087644164,0,3.39868,49.7945,0.0,-0.496163,0,0,3.65433,-2.53003,2.5,246.382,100.965,100,1086590976,1086586880,1086587140,0,49.5711,0,0.0,0,100.965,2.85e-11,0,0.0,2.85e-11,0,0,0.0,-0.437201,0.0,1087644164,0,100,12845316,0,0.0,0,0.0,0,245.76,50.0,12845316,0.0,0,10,0.0,100,246.364,31.5724,0.1,1087644164,6.14082,3.65409,0.0,-2.53001,0.0,1087644164,0.0,27,0.0,11.0048,3.65414,0,370000000.0,10,0.0,0,0,-0.437201,0,-2.53003,0,0,-0.496163,10,54.8562,1074012416,270592,2.5,0,0,0.0,0,-0.576,-0.496163,0,0,6607.08,-0.576,50,3.39868,0,1086586880,0,-0.576,6605.4,0,1.8,0.1,0.0,41200000000.0,0,0.1,12845316,270592,0,6586.88,0,6604.98,100
